timestamp,decision,percentage,target_price,ml_prediction,rl_action,current_price,balance,btc_amount,params,regime,anomalies,dynamic_target,weighted_decision,ml_accuracy,ml_loss,success
2024-08-09 07:16:37.898806,buy,0.0,,,,85299000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 07:26:46.820956,sell,100.0,86000000.0,,,85914000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 07:36:55.172662,hold,0.0,,,,86022000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 07:47:06.606800,hold,0.0,,,,86350000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 07:57:04.439356,sell,100.0,88000000.0,,,87716000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 08:07:12.073817,hold,0.0,,,,87593000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 08:17:18.918586,hold,0.0,,,,87249000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 08:27:25.955951,buy,0.0,,,,86746000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 08:37:33.956073,sell,100.0,88500000.0,,,86377000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 08:47:41.215438,buy,0.0,,,,86631000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 08:57:48.976141,hold,0.0,,,,86394000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
